"ID","duration","language","canton","other_canton","house","other_house","WOGENO_BE_house","GEWOBA_ZG_house","time_house","role_no","role_board","role_association","role_workgroup","role_other","role_other_spec","coop_1_4R","coop_3_5R","coop_4_3R","coop_8_2R","middle_name","birth_month","mother","father","factor_analysis","other_dv","outcome1","outcome2","outcome3","sd","completed","house_old","coop_1_1","coop_1_2","coop_1_3","coop_1_4","coop_1_5","coop_2_1","coop_2_2","coop_2_3","coop_2_4","coop_3_1","coop_3_2","coop_3_3","coop_3_4","coop_3_5","coop_4_1","coop_4_2","coop_4_3","coop_4_4","coop_5_1","coop_5_2","coop_5_3","coop_5_4","coop_6_1","coop_6_2","coop_6_3","coop_6_4","coop_6_5","coop_7_1","coop_7_2","coop_7_3","coop_8_1","coop_8_2","coop_8_3","coop_8_4","coop_9_1","coop_9_2","coop_9_3","dv_market_1","dv_market_2","dv_market_3","dv_env_1","dv_env_2","dv_env_3","soc_id_neigh_1","soc_id_neigh_2","soc_id_neigh_3","soc_id_neigh_4","soc_id_hc_1","soc_id_hc_2","soc_id_hc_3","soc_id_hc_4","mor_house_1","mor_house_2","mor_house_3","ce_house_1","ce_house_2","anger_house_1","anger_house_2","anger_house_3","mor_market_1","mor_market_2","mor_market_3","ce_market_1","ce_market_2","anger_market1_1","anger_market1_2","anger_market1_3","anger_market2_1","anger_market2_2","mor_env_1","mor_env_2","mor_env_3","ce_env_1","ce_env_2","anger_env_1","anger_env_2","gender","birth_year_code","n_household","n_children_hh","education","pol_orientation","nationality","second_nat","nat_no_ch","pers_income","joint_income","prop_income","prop_rent_joint","prop_rent_single","n_children","birth_year","age","gender_m_w","gender_o_w","prop_income_num","pers_income_num","n_adults","pers_income_final","income_flag","age_s","n_hh_s","income_s","si_h","mor_h","ce_h","an_h","si_m_e","mor_m","ce_m","an_m","an_m_eco","an_m_soc","mor_e","ce_e","an_e","C1","C2","C3","C4","C5","C6","C7","dv_env","dv_soc","si_h_s","mor_h_s","ce_h_s","an_h_s","si_m_e_s","mor_m_s","ce_m_s","an_m_s","an_m_eco_s","an_m_soc_s","mor_e_s","ce_e_s","an_e_s","dv_eco"
130,1171,3,1,NA,2,NA,NA,NA,1,NA,NA,1,1,NA,NA,3,1,2,5,"S",1,"E","R",1,1,1,1,1,1,1,2,5,6,6,5,7,7,7,6,6,7,7,6,7,7,6,5,6,7,5,5,7,5,5,6,4,5,4,7,7,7,5,3,4,4,7,6,7,3,7,5,6,7,7,7,7,5,6,5,5,3,3,6,6,6,7,6,3,3,1,1,3,5,5,5,5,4,5,7,7,7,7,7,5,5,7,7,2,65,6,4,6,2,2,"Deutsch ",NA,11,1,5,2,-77,4,1984,41,1,0,0.9,12000,2,6666.66666666667,"joint ok",-0.906748557601887,1.16479298957905,0.190385842964161,6.25,6,6.5,2.33333333333333,4,3,5,5.6,7,4.66666666666667,7,5,7,6.28571428571429,6.28571428571429,6.6,5.66666666666667,4.75,4.5,6.66666666666667,6.66666666666667,6,0.431548839799302,0.42036558315476,0.548711406672586,-0.882397225447096,-0.937788595110672,-1.55970508927637,-0.7548232390613,0.396917500419901,0.685500286361462,0.165149919260433,1.07323292823187,-0.334150344530194,1.03356100514871,3
131,905,3,1,NA,2,NA,NA,NA,1.5,NA,NA,NA,1,NA,NA,4,1,4,2,"E",8,"R","S",1,1,1,1,1,1,1,2,6,6,7,4,5,7,7,7,6,7,7,7,6,7,6,6,4,7,7,7,7,7,7,7,7,7,7,4,2,1,7,6,6,6,7,5,7,6,7,5,7,7,7,7,7,6,6,5,6,3,3,6,5,6,7,7,1,1,1,7,4,6,6,7,6,6,6,7,7,7,7,6,7,6,7,7,1,67,4,2,5,2,1,NA,NA,11,1,2,2,-77,2,1986,39,0,0,0.3,12000,2,20000,"joint ok",-1.04950954233883,0.374697025424709,2.92196722305615,6.5,5.66666666666667,7,1,4.25,5.66666666666667,6.5,6.4,7,6,6.66666666666667,6.5,7,5,5.71428571428571,6.6,7,7,6.5,6.33333333333333,7,6,0.725786685117008,0.120104452329932,1.10931439181795,-1.72765436448205,-0.735652581794851,0.479730985854694,0.789133386291359,1.15404336827289,0.685500286361462,1.13402944558831,0.755023704227813,0.882058630046615,1.03356100514871,6
133,966,3,1,NA,2,NA,NA,NA,1.5,NA,NA,NA,1,NA,NA,5,4,4,2,"F",7,"R","D",1,1,1,1,1,1,1,2,4,4,3,3,4,6,4,4,4,7,6,7,6,4,4,4,4,7,4,4,4,3,4,4,4,4,3,3,1,1,4,6,6,2,7,2,7,3,5,5,5,5,5,5,4,2,4,4,2,2,1,4,4,5,5,5,1,1,1,5,4,5,5,5,5,5,5,5,6,7,7,7,6,6,6,6,1,65,4,2,6,2,3,NA,NA,5,1,3,2,-77,2,1984,41,0,0,0.5,4000,2,4000,"joint ok",-0.906748557601887,0.374697025424709,-0.355930433054237,3.75,4.33333333333333,5,1,2.25,4.66666666666667,5,5.2,5.5,5,7,6,6,3.14285714285714,4.57142857142857,6,3.66666666666667,3.75,4,5.33333333333333,5,5,-2.51082961337776,-1.08094007096938,-1.13309754876351,-1.72765436448205,-2.35274068832142,-0.285057542319455,-0.7548232390613,0.018354566493406,-0.767701605496883,0.407369800842401,1.07323292823187,0.476655638521012,0.278134356867261,3
134,1126,3,1,NA,2,NA,NA,NA,1.8,NA,1,NA,1,NA,NA,3,3,2,5,"a",9,"a","u",1,1,1,1,1,1,1,2,6,6,6,5,6,7,6,7,5,7,5,5,7,5,5,6,6,7,6,6,5,4,6,6,6,3,4,6,6,2,3,3,2,5,4,5,3,6,7,3,7,7,7,7,6,5,6,3,5,2,2,6,5,5,6,6,3,5,2,5,2,6,6,7,3,5,3,6,7,7,6,3,6,5,6,7,1,45,1,0,5,3,1,NA,NA,10,2,-77,-77,1,0,1964,61,0,0,NA,10000,1,10000,"not joint ok",0.520861289767496,-0.8104469208068,0.873281187987158,6,5.33333333333333,6,3.33333333333333,3,4.33333333333333,6.5,4.8,6.5,3.66666666666667,5.33333333333333,5.5,6.5,5.42857142857143,6.28571428571429,5.8,5,5.5,3.25,4,7,5,0.137310994481596,-0.180156678494897,-0.0118915784727806,-0.24845437117088,-1.74633264837396,-0.539987051710839,0.789133386291359,-0.36020836743309,0.201099655742014,-0.561509725485472,-0.517813191788424,0.071252646995409,0.655847681007985,6
136,859,2,3,NA,27,NA,NA,NA,1.5,NA,1,NA,NA,NA,NA,5,3,3,4,"a",9,"d","m",1,1,1,1,1,1,1,27,7,7,5,3,5,6,4,7,5,5,5,6,5,5,5,5,5,6,5,5,4,3,3,5,5,4,3,6,6,3,2,4,2,4,5,6,5,7,6,5,5,5,5,6,6,5,5,5,6,4,5,7,7,7,7,7,7,7,7,6,6,5,5,5,5,5,5,7,7,6,6,6,5,5,5,5,2,58,4,2,5,5,1,NA,NA,7,1,3,2,-77,2,1977,48,1,0,0.5,6000,2,6000,"joint ok",-0.407085111022603,0.374697025424709,0.0538067739595617,5.5,7,7,7,5,5.66666666666667,5,5.8,7,5,6,5,5,5.57142857142857,5.42857142857143,5.2,4,4,3,5.33333333333333,5,5.5,-0.451164696153817,1.32114897562925,1.10931439181795,2.07600276117524,-0.129244541847389,0.479730985854694,-0.7548232390613,0.586198967383149,0.685500286361462,0.407369800842401,0.118605256219695,-0.334150344530194,-0.477292291414188,7
138,813,3,1,NA,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,4,4,5,"A",7,"B","L",1,1,1,1,1,1,1,2,3,2,6,5,4,6,5,5,4,5,6,4,6,4,5,4,4,6,5,6,6,3,4,4,5,4,6,4,1,1,5,3,5,3,6,6,6,6,6,2,5,5,5,6,6,6,5,4,5,5,4,6,6,6,5,5,3,2,2,7,3,6,4,5,5,5,6,7,7,7,6,5,6,4,7,7,2,65,7,0,5,3,1,NA,NA,4,2,-77,-77,2,0,1984,41,1,0,NA,3000,7,3000,"not joint ok",-0.906748557601887,1.55984097165622,-0.560799036561136,5.75,6,5,2.33333333333333,4.5,5.33333333333333,4.5,6,7,5.33333333333333,6,5,7,3,4.71428571428571,5.2,5,4.75,4.25,6,5,4,-0.15692685083611,0.42036558315476,-1.13309754876351,-0.882397225447096,-0.533516568479031,0.224801476463311,-1.26947544751219,0.775480434346397,0.685500286361462,0.649589682424369,0.118605256219695,-0.334150344530194,1.03356100514871,6
139,-1,2,3,NA,27,NA,NA,NA,20,NA,NA,NA,NA,1,"Groupe convivialité",5,NA,NA,4,"M",8,"m","j",1,1,1,1,1,1,1,27,7,6,7,3,6,6,5,7,6,7,7,4,1,7,7,4,4,7,7,6,7,7,3,7,7,7,7,7,7,1,1,4,1,5,7,7,4,5,7,6,4,4,6,7,7,5,5,7,7,7,4,7,7,7,6,6,4,4,6,7,6,7,7,7,7,6,6,7,7,6,7,7,6,6,5,4,1,25,1,0,5,4,3,NA,NA,5,2,-77,-77,2,0,1944,81,0,0,NA,4000,1,4000,"not joint ok",1.94847113713688,-0.8104469208068,-0.355930433054237,6,7,6,4.66666666666667,6.25,6.66666666666667,7,6.6,7,6.33333333333333,6.66666666666667,6,4.5,5.57142857142857,5.85714285714286,5.2,6.66666666666667,6,3.5,6,4.66666666666667,6.5,0.137310994481596,1.32114897562925,-0.0118915784727806,0.596802767864074,0.881435524731716,1.24451951402884,1.30378559474225,1.34332483523614,0.685500286361462,1.37624932717027,0.755023704227813,0.476655638521012,-0.855005615554913,5
140,592,2,3,NA,27,NA,NA,NA,10,NA,NA,1,NA,1,"Trésorier de l'association",NA,3,4,NA,"X",4,"X","X",1,1,1,1,1,1,1,27,7,6,6,7,5,6,3,6,6,6,6,5,6,5,6,6,4,4,5,5,5,2,4,6,6,1,6,6,5,1,2,4,2,2,3,7,7,6,7,7,6,6,7,6,7,5,5,3,6,3,2,7,5,6,7,3,5,3,6,5,1,3,6,4,2,2,2,6,7,6,6,4,6,4,5,3,2,64,4,2,5,3,1,NA,NA,4,1,3,3,-77,2,1983,42,1,0,0.5,3000,2,3000,"joint ok",-0.835368065233418,0.374697025424709,-0.560799036561136,5.75,6,5,4.66666666666667,3.5,3,5,3.8,6.5,2,5.33333333333333,5,4,4.85714285714286,5.14285714285714,5.8,4,5.5,1.75,5.66666666666667,6.33333333333333,7,-0.15692685083611,0.42036558315476,-1.13309754876351,0.596802767864074,-1.34206062174231,-1.55970508927637,-0.7548232390613,-1.30661570224933,0.201099655742014,-1.77260913339531,-0.517813191788424,-0.334150344530194,-1.23271893969564,6
141,1192,3,6,NA,36,NA,NA,17,47,NA,NA,NA,NA,1,"War einmal im Vorstand ",7,NA,NA,1,"J",3,"A","J",1,1,1,1,1,1,1,36,7,4,7,1,7,7,4,4,4,4,4,4,1,7,4,4,5,7,7,7,7,7,4,4,1,4,1,1,1,1,4,7,4,4,4,4,4,7,2,4,4,4,4,6,7,4,7,7,7,4,1,5,7,7,7,7,7,7,5,4,5,7,7,7,5,5,5,7,7,7,7,7,6,5,5,6,2,28,2,0,2,6,3,NA,NA,5,1,5,2,-77,0,1947,78,1,0,0.9,4000,2,2222.22222222222,"joint ok",1.73432966003147,-0.41539893872963,-0.720141283733168,6,6.33333333333333,7,6.33333333333333,4.75,5.33333333333333,7,5.8,7,5,7,5.5,5.5,3.57142857142857,5.42857142857143,3.4,7,2.5,4,4,4,3,0.137310994481596,0.720626713979588,1.10931439181795,1.65337419165777,-0.33138055516321,0.224801476463311,1.30378559474225,0.586198967383149,0.685500286361462,0.407369800842401,1.07323292823187,0.071252646995409,-0.0995789672734637,7
142,891,3,2,NA,44,"wgb giebel",NA,NA,8,NA,NA,1,1,NA,NA,6,2,2,4,"W",2,"M","H",1,1,1,1,1,1,1,NA,7,7,7,2,7,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,6,6,6,6,5,5,7,5,6,6,4,6,6,6,6,6,6,5,6,6,6,6,7,7,7,7,7,7,4,4,4,4,4,7,7,4,4,4,6,5,5,6,6,4,5,5,7,7,6,6,6,6,4,6,6,1,67,2,0,2,2,1,NA,NA,4,2,-77,-77,1,0,1986,39,0,0,NA,3000,2,3000,"not joint ok",-1.04950954233883,-0.41539893872963,-0.560799036561136,7,4,7,4,5.5,5.33333333333333,6,5.6,7,4.66666666666667,6,5,6,6.57142857142857,6.71428571428571,6.8,6.66666666666667,5.75,5.75,6,6,5.5,1.31426237575242,-1.38120120179421,1.10931439181795,0.174174198346597,0.275027484784253,0.224801476463311,0.274481177840473,0.396917500419901,0.685500286361462,0.165149919260433,0.118605256219695,-0.334150344530194,0.278134356867261,6
145,-1,1,2,NA,23,NA,NA,NA,3,NA,NA,1,1,1,"Also representative to settlement association ",2,1,5,2,"C",2,"P","D",1,1,1,1,1,1,1,23,6,6,7,6,7,5,6,7,7,7,7,4,5,7,5,7,3,6,7,7,4,6,7,7,7,6,4,7,7,7,7,6,5,5,7,4,4,5,7,7,7,7,7,7,7,5,5,5,7,2,2,5,3,2,6,6,1,3,1,3,1,4,6,6,2,2,5,5,5,6,6,6,7,5,5,5,1,62,4,2,6,3,2,"USA",NA,8,1,4,1,-77,2,1981,44,0,0,0.7,7000,2,5000,"joint ok",-0.69260708049648,0.374697025424709,-0.151061829547337,6,3.33333333333333,6,1.66666666666667,4,2.66666666666667,6,3.8,5,3,6,6,5,6.57142857142857,6,5.6,5.66666666666667,6.25,5.75,5,7,7,0.137310994481596,-1.98172346344387,-0.0118915784727806,-1.30502579496457,-0.937788595110672,-1.81463459866775,0.274481177840473,-1.30661570224933,-1.25210223611633,-1.04594948864941,0.118605256219695,0.476655638521012,-0.477292291414188,5
146,702,2,3,NA,34,NA,NA,NA,23,1,NA,NA,NA,NA,NA,NA,1,4,NA,"K",4,"M","M",1,1,1,1,1,1,1,34,2,2,6,4,7,7,5,1,4,5,6,6,6,7,5,7,4,7,6,6,6,6,6,4,2,1,6,6,7,1,5,6,1,5,6,7,6,7,4,2,2,2,2,7,7,4,4,4,4,4,4,6,6,6,6,6,5,5,5,4,6,7,7,7,6,3,4,6,6,4,4,4,4,4,4,4,1,56,1,0,1,9,1,NA,NA,3,2,-77,-77,2,0,1975,50,0,0,NA,2000,1,2000,"not joint ok",-0.264324126285665,-0.8104469208068,-0.765667640068035,5.5,6,6,5,4,5.66666666666667,7,5,6,4.33333333333333,4,4,4,3.14285714285714,6.28571428571429,5.6,6,4.5,3,6.33333333333333,2,3,-0.451164696153817,0.42036558315476,-0.0118915784727806,0.808117052622812,-0.937788595110672,0.479730985854694,1.30378559474225,-0.170926900469842,-0.283300974877435,-0.0770699623215356,-1.79065008780466,-1.1449563275814,-1.23271893969564,7
149,918,3,1,NA,2,NA,NA,NA,1.5,NA,NA,NA,1,NA,NA,5,1,1,7,"k",1,"l","h",1,1,1,1,1,1,1,2,7,7,7,3,2,6,6,7,7,6,7,7,7,7,7,4,7,7,7,7,7,7,4,7,7,2,4,7,7,7,2,1,2,6,7,4,7,1,7,7,6,7,7,7,7,5,7,4,4,2,2,7,7,7,7,7,7,1,1,1,3,3,3,3,5,4,4,6,7,6,6,6,6,6,6,1,1,41,1,0,6,2,3,NA,NA,5,2,-77,-77,2,0,1960,65,0,0,NA,4000,1,4000,"not joint ok",0.806383259241373,-0.8104469208068,-0.355930433054237,6.5,7,7,3,3,2.33333333333333,3,5.2,6.5,4.33333333333333,6,6,3.5,6.85714285714286,5.71428571428571,6.8,7,5.5,3,6,6.66666666666667,7,0.725786685117008,1.32114897562925,1.10931439181795,-0.459768655929619,-1.74633264837396,-2.06956410805914,-2.81343207286485,0.018354566493406,0.201099655742014,-0.0770699623215356,0.118605256219695,0.476655638521012,-1.61043226383636,1
150,796,3,1,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,4,NA,4,"D",2,"N","U",1,1,1,1,1,1,1,2,4,7,7,7,7,4,7,7,4,4,7,7,4,4,4,7,7,7,4,7,4,4,4,4,4,1,4,4,4,7,4,4,4,4,7,7,4,7,7,7,7,7,7,7,7,5,5,6,6,6,5,7,6,7,6,6,7,7,6,7,5,5,5,5,6,6,5,7,7,7,5,6,6,4,7,7,1,35,1,0,5,4,1,NA,NA,1,2,-77,-77,2,0,1954,71,0,0,NA,0,1,3000,"not joint but no income => NA",1.23466621345219,-0.8104469208068,-0.560799036561136,6,6.66666666666667,6,6.66666666666667,5.75,5.66666666666667,5,6.2,7,5.66666666666667,6,5,7,5.71428571428571,5.71428571428571,5.2,5,4,3.25,6,7,7,0.137310994481596,1.02088784480442,-0.0118915784727806,1.86468847641651,0.477163498100074,0.479730985854694,-0.7548232390613,0.964761901309645,0.685500286361462,0.891809564006338,0.118605256219695,-0.334150344530194,1.03356100514871,7
151,1289,3,2,NA,23,NA,NA,NA,3,NA,NA,1,1,NA,NA,3,3,4,4,"L",7,"H","H",1,1,1,1,1,1,1,23,6,6,7,5,5,6,5,6,5,6,6,5,6,5,4,4,4,6,6,6,5,4,5,6,4,3,5,5,3,2,4,4,5,4,6,5,5,5,6,6,6,6,5,7,7,6,6,5,5,5,4,6,5,3,6,6,3,3,2,4,4,4,5,5,4,4,4,5,6,7,5,3,5,4,6,5,1,55,5,1,4,3,1,NA,NA,8,1,4,2,-77,1,1974,51,0,0,0.7,7000,4,2500,"joint ok",-0.192943633917195,0.769745007501879,-0.663233338314585,6.5,4.66666666666667,6,2.66666666666667,4.75,4,5,4.6,5.5,4,5,4.5,5.5,4.71428571428571,5.14285714285714,5.4,5,5,4,5.33333333333333,5.66666666666667,6,0.725786685117008,-0.780678940144554,-0.0118915784727806,-0.671082940688358,-0.33138055516321,-0.794916561102222,-0.7548232390613,-0.549489834396338,-0.767701605496883,-0.319289843903504,-0.836022415792483,-0.739553336055797,-0.0995789672734637,5
152,618,2,3,NA,27,NA,NA,NA,20,NA,NA,1,NA,NA,NA,1,1,1,4,"l",5,"a","f",1,1,1,1,1,1,1,27,7,7,7,7,5,5,3,7,5,4,7,7,7,7,5,5,7,6,6,4,4,5,2,2,4,4,4,7,7,3,4,4,4,5,7,5,4,5,5,5,5,5,5,5,5,4,4,5,5,3,2,6,6,6,6,6,5,6,5,4,3,4,5,5,5,4,4,5,5,5,5,5,5,3,4,4,1,53,4,1,4,2,1,NA,NA,7,1,3,2,-77,1,1972,53,0,0,0.5,6000,3,4000,"joint ok",-0.0501826491802571,0.374697025424709,-0.355930433054237,4.5,6,6,5.33333333333333,3.75,3.66666666666667,5,4.6,5,4.33333333333333,5,4,4,5.57142857142857,5.85714285714286,6,4.33333333333333,3,4.25,5.33333333333333,5,5,-1.62811607742464,0.42036558315476,-0.0118915784727806,1.01943133738155,-1.13992460842649,-1.0498460704936,-0.7548232390613,-0.549489834396338,-1.25210223611633,-0.0770699623215356,-0.836022415792483,-1.1449563275814,-1.23271893969564,5
153,784,2,3,NA,27,NA,NA,NA,20,NA,NA,NA,1,NA,NA,2,1,5,4,"A",3,"S","L",1,1,1,1,1,1,1,27,7,7,7,6,7,4,4,7,7,7,7,6,5,7,5,5,3,7,6,6,6,6,6,7,7,5,7,5,5,1,4,4,2,6,6,5,5,7,7,7,7,6,6,7,7,7,7,7,7,5,5,7,7,7,7,7,5,5,2,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,1,43,2,0,5,3,2,"belge",NA,5,1,3,1,-77,0,1962,63,0,0,0.5,4000,2,4000,"joint ok",0.663622274504435,-0.41539893872963,-0.355930433054237,7,7,7,4,6,5,5,5.4,6,5,6,6,5,5.42857142857143,5.28571428571429,6,6,6.75,4.25,5.33333333333333,6.33333333333333,7,1.31426237575242,1.32114897562925,1.10931439181795,0.174174198346597,0.679299511415895,-0.0301280329280723,-0.7548232390613,0.207636033456654,-0.283300974877435,0.407369800842401,0.118605256219695,0.476655638521012,-0.477292291414188,7
154,1564,3,1,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,5,"U",11,"V","U",1,1,1,1,1,1,1,2,6,7,4,7,6,7,6,6,6,7,7,7,7,4,4,6,6,7,7,4,6,6,4,4,4,1,4,4,6,6,4,3,4,4,7,4,3,7,7,7,7,7,7,6,6,4,6,6,6,6,6,6,5,6,6,6,7,7,5,7,7,6,6,7,7,7,6,7,7,7,7,7,7,7,7,7,1,51,1,0,2,4,3,NA,"Deutsch ",1,2,-77,-77,2,0,1970,55,0,0,NA,0,1,1333.33333333333,"not joint but no income => NA",0.0925783355566812,-0.8104469208068,-0.902246709072634,5.5,5.66666666666667,6,6.33333333333333,6,6.66666666666667,6.5,6.8,7,6.66666666666667,7,7,7,6.14285714285714,6.14285714285714,6.4,5.33333333333333,4,3.25,4.66666666666667,7,7,-0.451164696153817,0.120104452329932,-0.0118915784727806,1.65337419165777,0.679299511415895,1.24451951402884,0.789133386291359,1.53260630219939,0.685500286361462,1.61846920875224,1.07323292823187,1.28746162157222,1.03356100514871,7
155,955,3,1,NA,2,NA,NA,NA,1.5,NA,NA,NA,1,NA,NA,4,1,2,4,"U",8,"P","U",1,1,1,1,1,1,1,2,7,7,4,4,7,7,6,7,7,6,7,6,6,7,5,4,6,7,7,6,7,5,7,4,4,1,4,7,7,7,4,4,4,4,7,4,7,1,7,7,7,7,7,7,7,7,7,7,7,4,3,7,7,7,7,7,6,6,4,5,5,7,7,7,5,5,5,6,6,7,7,7,7,7,5,4,2,63,2,0,5,3,3,NA,"Deutsch",6,2,-77,-77,2,0,1982,43,1,0,NA,5000,2,5000,"not joint ok",-0.763987572864949,-0.41539893872963,-0.151061829547337,7,7,7,5.33333333333333,5.25,5.66666666666667,7,5.4,6,5,7,7,4.5,6.85714285714286,6.42857142857143,6,6,4.75,3.25,6,7,7,1.31426237575242,1.32114897562925,1.10931439181795,1.01943133738155,0.0728914714684322,0.479730985854694,1.30378559474225,0.207636033456654,-0.283300974877435,0.407369800842401,1.07323292823187,1.28746162157222,-0.855005615554913,1
156,1220,3,1,NA,2,NA,NA,NA,1.5,NA,NA,1,1,NA,NA,4,2,2,7,"D",3,"E","H",1,1,1,1,1,1,1,2,6,6,6,4,3,3,5,7,7,6,4,2,5,6,6,5,6,7,7,7,5,5,6,7,6,1,5,7,7,7,1,1,1,1,2,1,4,5,7,7,6,6,6,7,7,5,5,6,6,1,1,7,7,6,6,6,7,5,2,5,2,5,7,7,7,6,6,7,7,5,5,4,7,6,6,6,1,51,2,0,5,2,3,NA,"Deutsch",5,2,-77,-77,2,0,1970,55,0,0,NA,4000,2,4000,"not joint ok",0.0925783355566812,-0.41539893872963,-0.355930433054237,6,6.66666666666667,6,4.66666666666667,3.5,4,7,6.6,7,6.33333333333333,4.66666666666667,6.5,6,6.42857142857143,5.42857142857143,4.6,5.66666666666667,6,1,2.33333333333333,6,7,0.137310994481596,1.02088784480442,-0.0118915784727806,0.596802767864074,-1.34206062174231,-0.794916561102222,1.30378559474225,1.34332483523614,0.685500286361462,1.37624932717027,-1.15423163979654,0.882058630046615,0.278134356867261,5
157,-1,2,2,NA,35,NA,NA,NA,2,NA,NA,NA,NA,1,"Membre du comité de la plateforme BeUnity",6,2,2,NA,"S",2,"S","D",1,1,1,1,1,1,1,35,6,7,7,2,7,7,7,6,6,7,7,6,6,6,7,7,6,6,7,7,7,7,6,6,5,2,4,6,1,1,6,4,5,4,7,6,4,7,6,5,6,6,6,7,7,5,6,4,6,4,2,5,5,4,5,5,5,6,6,6,4,5,5,6,4,4,5,7,7,7,7,7,6,6,7,7,1,74,2,0,5,3,1,NA,NA,6,1,3,1,-77,0,1993,32,0,0,0.5,5000,2,5000,"joint ok",-1.54917298891811,-0.41539893872963,-0.151061829547337,6.25,4.66666666666667,5,5.66666666666667,4,5,5.5,5.4,7,4.33333333333333,7,6,7,4.85714285714286,6.57142857142857,6.6,7,5.25,4.25,5.66666666666667,6,5.5,0.431548839799302,-0.780678940144554,-1.13309754876351,1.23074562214029,-0.937788595110672,-0.0301280329280723,-0.240171030610414,0.207636033456654,0.685500286361462,-0.0770699623215356,1.07323292823187,0.476655638521012,1.03356100514871,7
160,1265,3,2,NA,35,NA,NA,NA,1,1,NA,NA,NA,NA,NA,5,NA,NA,4,"J",11,"L","R",1,1,1,1,1,1,1,35,5,6,7,3,4,6,6,6,5,6,7,5,6,6,6,5,4,7,7,7,4,5,2,2,1,1,1,6,1,6,6,4,4,1,4,1,1,5,6,6,6,7,7,5,7,5,4,5,5,3,3,6,6,5,6,6,3,4,1,2,2,5,4,6,5,3,5,6,4,6,6,6,6,6,6,4,1,43,2,0,2,3,1,NA,NA,7,2,-77,-77,3,0,1962,63,0,0,NA,6000,2,6000,"not joint ok",0.663622274504435,-0.41539893872963,0.0538067739595617,5.25,5.66666666666667,6,2.66666666666667,4,3,5,4.6,5,4.33333333333333,6,6,5,5,5.57142857142857,6,5.33333333333333,1.5,3,2,6.66666666666667,6,-0.745402541471523,0.120104452329932,-0.0118915784727806,-0.671082940688358,-0.937788595110672,-1.55970508927637,-0.7548232390613,-0.549489834396338,-1.25210223611633,-0.0770699623215356,0.118605256219695,0.476655638521012,-0.477292291414188,5
161,924,3,2,NA,35,NA,NA,NA,6,NA,NA,NA,1,1,"Vermietungskommission ",1,2,1,1,"I",9,"M","S",1,1,1,1,1,1,1,35,6,6,7,7,7,7,6,6,6,7,7,6,6,6,4,6,7,6,7,6,7,5,5,5,5,6,5,4,3,1,6,7,6,7,7,7,6,7,6,6,7,6,6,7,7,5,5,7,7,5,5,7,6,6,5,5,5,6,4,6,4,7,5,7,5,6,6,7,7,7,7,7,7,6,7,7,2,59,4,2,5,1,1,NA,NA,9,1,2,1,-77,2,1978,47,1,0,0.3,8000,2,13333.3333333333,"joint ok",-0.478465603391072,0.374697025424709,1.55617653301016,6,6.33333333333333,5,5,6,5.66666666666667,6,6.2,7,5.66666666666667,7,6.5,7,4.85714285714286,6.28571428571429,6,6,5,6.25,6.66666666666667,6.33333333333333,6,0.137310994481596,0.720626713979588,-1.13309754876351,0.808117052622812,0.679299511415895,0.479730985854694,0.274481177840473,0.964761901309645,0.685500286361462,0.891809564006338,1.07323292823187,0.882058630046615,1.03356100514871,7
162,2063,2,2,NA,35,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,6,NA,"T",3,"H","H",1,1,1,1,1,1,1,35,1,2,6,1,6,4,2,1,1,6,7,7,1,7,4,7,2,4,7,6,3,4,1,1,1,1,1,4,1,1,3,7,1,4,7,7,1,7,5,6,7,7,7,6,7,5,3,5,6,4,2,5,6,6,6,7,2,6,5,6,5,7,6,6,4,5,6,7,7,6,6,7,5,4,7,7,2,79,2,0,2,3,1,NA,NA,7,1,5,2,-77,0,1998,27,1,0,0.9,6000,2,3333.33333333333,"joint ok",-1.90607545076046,-0.41539893872963,-0.492509502058836,5.25,5.66666666666667,6.5,4.33333333333333,4.25,6,6,5.8,7,5,6.33333333333333,4.5,7,1.28571428571429,4.85714285714286,5,4.33333333333333,1,2.25,5,7,5.5,-0.745402541471523,0.120104452329932,0.548711406672586,0.385488483105335,-0.735652581794851,0.734660495246077,0.274481177840473,0.586198967383149,0.685500286361462,0.407369800842401,0.436814480223754,-0.739553336055797,1.03356100514871,7
